route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
148444,BRAVO:CXX,614,Eindhoven Station - J.Eliasweg,,3,,,
148446,BRAVO:CXX,656,Budel-Maarheeze-Valkenswaard,,3,,,
147099,BRENG,1,De Laar - Arnhem CS,,3,,,
147100,BRENG,2,Arnhem CS - De Laar,,3,,,
147101,BRENG,3,Arnhem Burgers Zoo - Het Duifje,,3,,,
147102,BRENG,4,WKC Kronenburg - Het Duifje,,3,,,
147103,BRENG,5,Arnhem Schuytgraaf - Presikhaaf,,3,,,
147104,BRENG,6,Arnhem CS - Elsweide,,3,,,
147105,BRENG,7,Arnhem Geitenkamp - Rijkerswoerd,,3,,,
147106,BRENG,8,Arnhem CS - Velp,,3,,,
147107,BRENG,9,Schaarsbergen - Arnhem CS,,3,,,
147108,BRENG,10,Arnhem CS - Papendal,,3,,,
147109,BRENG,11,Station Arnhem Zuid - Arnhem CS,,3,,,
147110,BRENG,12,Arnhem CS - IJsseloord 2,,3,,,
147111,BRENG,14,Arnhem CS - Elst - Nijmegen Brakkenstein,,3,,,
147112,BRENG,21,Arnhem CS - Velp Beekhuizenseweg,,3,,,
147113,BRENG,26,Arnhem CS - Dieren Station,,3,,,
147114,BRENG,27,Arnhem CS - Doetinchem,,3,,,
147115,BRENG,29,Arnhem CS - Doetinchem,,3,,,
147116,BRENG,33,Arnhem CS - Bemmel -  Nijmegen CS,,3,,,
147117,BRENG,35,Bemmel - Elst - Zetten,,3,,,
147119,BRENG,51,Wageningen Station - Arnhem CS,,3,,,
147120,BRENG,54,Renkum - Heteren,,3,,,
147121,BRENG,56,Heteren - Arnhem CS,,3,,,
147122,BRENG,57,Wageningen - Heteren - Arnhem,,3,,,
147123,BRENG,60,Tolkamer - Arnhem CS,,3,,,
147124,BRENG,61,Westervoort Station - Duiven Centerpoort Noord,,3,,,
147125,BRENG,62,Duiven Vergertlaan - Arnhem CS,,3,,,
147126,BRENG,72,Arnhem CS - Huissen Bergerden,,3,,,
147127,BRENG,77,Arnhem CS - CIOS,,3,,,
147128,BRENG,78,Papendal - Beekdal Lyceum,,3,,,
147129,BRENG,300,Arnhem CS - Nijmegen Heyendaal,,3,,,
147130,BRENG,331,Velp Zuid - Arnhem - Nijmegen Weezenhof / Aldenhof,,3,,,
147131,BRENG,352,Wageningen Busstation - Arnhem CS,,3,,,
147132,BRENG,524,Spankeren - Dieren Station,,3,,,
147133,BRENG,525,Dieren Station - Dieren West,,3,,,
147134,BRENG,526,Dieren Station - Dieren Noord,,3,,,
147135,BRENG,555,Aerdt - Zevenaar - Groot Holthuizen,,3,,,
147136,BRENG,556,Heteren - Elst,,3,,,
147137,BRENG,560,Herwen - Zevenaar Ziekenhuis,,3,,,
147138,BRENG,566,Spijk - Zevenaar Station,,3,,,
147139,BRENG,589,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
147140,BRENG,590,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
147142,BRENG,2,St Maartenskliniek - Nijmegen CS - Lindenholt West,,3,,,
147143,BRENG,3,Oosterhout - Nijmegen CS,,3,,,
147144,BRENG,4,Nijmegen Aldenhof - Dukenburg - Lindenholt Oost,,3,,,
147145,BRENG,5,Beuningen - Groesbeek de Horst,,3,,,
147146,BRENG,6,Nijmegen Station Dukenburg - CS - Neerbosch Oost,,3,,,
147147,BRENG,8,Nijmegen Hatert - CS - Berg en Dal,,3,,,
147148,BRENG,9,Nijmegen CS - Grave Busstation,,3,,,
147149,BRENG,10,Nijmegen CS - Heyendaal - CS,,3,,,
147150,BRENG,11,Beuningen - Nijmegen Dukenburg,,3,,,
147151,BRENG,12,Druten - Nijmegen CS,,3,,,
147152,BRENG,13,Dukenburg - Bijsterhuizen,,3,,,
147153,BRENG,15,Lent - CS - Wijchen Zuid,,3,,,
147154,BRENG,42,Druten Busstation - Tiel Station,,3,,,
147156,BRENG,58,Emmerich - Kleve Bahnhof - Nijmegen CS - Heyendaal,,3,,,
147157,BRENG,65,Beuningen Kerk - Wijchen Mozaiek,,3,,,
147159,BRENG,80,Millingen - Ooij - Nijmegen CS,,3,,,
147160,BRENG,82,Millingen - Nijmegen CS,,3,,,
147161,BRENG,83,Nijmegen CS - Gennep - Venlo Station,,3,,,
147162,BRENG,85,Nijmegen CS - Druten Busstation,,3,,,
147163,BRENG,89,Nijmegen CS - Druten Busstation,,3,,,
147164,BRENG,99,Nijmegen CS - Grave - Uden Busstation,,3,,,
147165,BRENG,561,Wijchen Station - Malden Schoolstraat,,3,,,
147166,BRENG,562,Beek - Groesbeek - Malden,,3,,,
147167,BRENG,563,Wijchen Mozaiek - Batenburg RK Kerk,,3,,,
147168,BRENG,564,Groesbeek Stekkenberg - Molenhoek Station,,3,,,
147169,BRENG,565,Beuningen Kerk - Wijchen Mozaiek,,3,,,
147170,BRENG,568,Wijchen Mozaiek - Escharen Burg. De Bourbonplein,,3,,,
147171,BRENG,569,Malden Schoolstraat - Middelaar Gemeenschapshuis,,3,,,
148447,BRENG,830,Arnhem - Huissen - Bemmel,,3,,,
148448,BRENG,831,Arnhem - Oosterhout,,3,,,
148449,BRENG,833,Arnhem - Huissen - Bemmel,,3,,,
148450,BRENG,843,Arnhem - Doesburg,,3,,,
148451,BRENG,852,Arnhem - Wageningen Station,,3,,,
148452,BRENG,853,Arnhem - Zetten,,3,,,
148453,BRENG,862,Arnhem - Duiven,,3,,,
146848,CXX,500,Rotterdam Kralingse Zoom - Rivium,,3,,,
146932,CXX,2,Alkmaar De Helling - Alkmaar Station,,3,00ccff,000000,
146933,CXX,4,Alkmaar Station - Rietschoot via Vroonermeer,,3,ffcc00,000000,
146934,CXX,5,Alkmaar Station - Daalmeer - De Mare - Station,,3,ff99ff,ffffff,
146935,CXX,6,Alkmaar Station - De Mare - Daalmeer - Station,,3,9b3214,ffffff,
146936,CXX,8,Alkmaar Station - Oud Overdie - Alkmaar Station,,3,0000ff,ffffff,
146937,CXX,9,Alkmaar Station - Overdie - Alkmaar Station,,3,ff0000,ffffff,
146938,CXX,10,St. Pancras Kerkplein - Alkmaar Station,,3,0000ff,ffffff,
146939,CXX,14,Hoorn Station - Kersenboogerd - Hoorn Station,,3,0000ff,ffffff,
146940,CXX,28,Texel Veerhaven - De Koog Nikadel,,3,00ccff,000000,
146941,CXX,30,Den Helder Station - Schagen Station,,3,ff0000,ffffff,
146942,CXX,31,Den Helder Station Zuid - Den Helder Station,,3,d1ea32,000000,
146943,CXX,32,Den Helder Station Zuid - Den Helder Station,,3,77216f,ffffff,
146944,CXX,33,Den Helder Station - Den Helder Veerhaven,,3,00ccff,000000,
146945,CXX,34,Den Helder Station - Station Zuid Oostzijde,,3,ff99ff,ffffff,
146946,CXX,N50,Alkmaar Station - Den Oever Busstation,,3,ffcc00,000000,
146947,CXX,N60,Alkmaar Station - Heerhugowaard Centrumwaard,,3,d1ea32,000000,
146948,CXX,123,Alkmaar Station - De Rijp - Alkmaar Station,,3,00ccff,000000,
146949,CXX,128,Hoorn Station - Noordbeemster Oosthuizerweg,,3,ff99ff,ffffff,
146950,CXX,129,Alkmaar Station - Purmerend Tramplein,,3,c34141,ffffff,
146951,CXX,131,Hoorn Station - Andijk Gedeputeerde Laanweg,,3,c34141,ffffff,
146952,CXX,132,Hoorn Station - Andijk Sorghvliet,,3,ffcc00,000000,
146953,CXX,133,Hoorn Station - Hoogwoud Raadhuisstraat,,3,d1ea32,000000,
146954,CXX,134,Hoorn Station - Wieringerwerf Badweg,,3,00ccff,000000,
146955,CXX,135,Hoorn Station - Den Helder Station via Den Oever,,3,ffff00,000000,
146956,CXX,136,Midwoud Oostwouder Dorpsstraat - Hoorn Station,,3,0000ff,ffffff,
146957,CXX,138,Andijk Middenweg - Bovenkarspel Station,,3,ff0000,ffffff,
146958,CXX,139,Hoorn Station - Medemblik Busstation,,3,9b3214,ffffff,
146959,CXX,141,Aartswoud Zuiderzeestraat - Abbekerk Busstation,,3,ff0000,ffffff,
146960,CXX,142,Abbekerk Busstation - Benningbroek Molenbuurt,,3,ff99ff,ffffff,
146961,CXX,143,Abbekerk Busstation - Twisk Noorderweg,,3,ffcc00,000000,
146962,CXX,151,Alkmaar Station - Petten,,3,c34141,ffffff,
146963,CXX,152,Schagen Station - Callantsoog Stuyvezandeweg,,3,ffcc00,000000,
146965,CXX,157,Alkmaar Station - Schagen Station,,3,0000ff,ffffff,
146966,CXX,158,Den Helder Station - Den Oever Busstation,,3,0000ff,ffffff,
146967,CXX,160,Alkmaar Station - Heerhugowaard De Draai,,3,ffff00,000000,
146968,CXX,162,Alkmaar Station - Heerhugowaard Icaruslaan,,3,ff0000,ffffff,
146969,CXX,163,Alkmaar Station - Uitgeest Station,,3,ffcc00,000000,
146970,CXX,164,Castricum Station - Egmond aan Zee Busstation,,3,ff0000,ffffff,
146971,CXX,165,Alkmaar Station -  Egmond aan Zee Busstation,,3,9b3214,ffffff,
146972,CXX,166,Bergen Plein - Alkmaar Station,,3,d1ea32,000000,
146973,CXX,167,Castricum Station - Alkmaar Station,,3,ff99ff,ffffff,
146974,CXX,169,Alkmaar Station - Oudkarspel Haagwinde,,3,d1ea32,000000,
146975,CXX,235,Den Oever Busstation - Hoorn Station,,3,ffcc00,000000,
146976,CXX,239,Hoorn Station - Medemblik Busstation [Sneldienst],,3,77216f,ffffff,
146977,CXX,251,Alkmaar Station - Petten [Sneldienst],,3,ffcc00,000000,
146978,CXX,260,Alkmaar Station - Heerhugowaard Stadshart,,3,d1ea32,000000,
146979,CXX,269,Alkmaar Station - Oudkarspel [Sneldienst],,3,77216f,ffffff,
146980,CXX,406,Buurtbus Schagen Station - Waarland,,3,afb4b9,000000,
146981,CXX,407,Buurtbus Heerhugowaard - Langedijk,,3,afb4b9,000000,
146982,CXX,408,Buurtbus Heiloo 't Loo - Egmond aan Zee Busstation,,3,afb4b9,000000,
146983,CXX,409,Buurtbus Obdam - Heerhugowaard,,3,afb4b9,000000,
146984,CXX,410,Buurtbus Egmond aan Zee - Schoorl,,3,afb4b9,000000,
146985,CXX,411,Buurtbus Tuitjenhorn - Schagen Station,,3,afb4b9,000000,
146986,CXX,412,Buurtbus Hoorn Station - Bovenkarspel,,3,afb4b9,000000,
146987,CXX,415,Buurtbus Medemblik - Hoorn Station,,3,afb4b9,000000,
146988,CXX,416,Buurtbus Kreileroord - Schagen Station,,3,afb4b9,000000,
146989,CXX,417,Buurtbus Schagen Station - Obdam Station,,3,afb4b9,000000,
146990,CXX,438,Buurtbus Enkhuizen - Andijk,,3,afb4b9,000000,
146991,CXX,606,Alkmaar Station - Bergen Europese School,,3,ff0000,ffffff,
146992,CXX,612,Hoogkarspel - Venhuizen - Hoogkarspel,,3,ff99ff,ffffff,
146993,CXX,617,Hoogwoud - Obdam Station,,3,ffcc00,000000,
146994,CXX,650,Lelystad - Enkhuizen - Wervershoof,,3,ffff00,000000,
146995,CXX,866,Kustbus Bergen aan Zee - Bergen Plein,,3,afb4b9,000000,
146996,CXX,868,Kustbus Castricum - Bakkum - Castricum aan Zee,,3,afb4b9,000000,
146998,CXX,FLX,OV-op-Maat Castricum,,3,,,
146999,CXX,FLX,OV-op-Maat Heiloo,,3,,,
147019,CXX,2,Spaarnwoude Station - Delftplein/Spaarne Gasthuis,,3,00ccff,000000,
147020,CXX,3,Haarlem Schalkwijk - IJmuiden Rotonde Stadspark,,3,ff99ff,ffffff,
147021,CXX,4,Haarlem Schalkwijk - Vogelenzang Henk Lensenlaan,,3,66cc33,000000,
147022,CXX,7,Haarlem Station - NOVA College - Spaarne College,,3,ffcc00,000000,
147023,CXX,8,Haarlem Station - NOVA College - Hogeschool,,3,ffcc00,000000,
147024,CXX,9,Vogelenzang Henk Lensenlaan - Huis te Bennebroek,,3,ffff00,000000,
147025,CXX,12,Delftplein/Spaarne Gasthuis - Spaarndam,,3,ffcc00,000000,
147026,CXX,14,Heemstede Station - Delftplein/Spaarne Gasthuis,,3,0000ff,ffffff,
147027,CXX,15,Haarlem Station - Haarlem Waarderweg,,3,ffff00,000000,
147028,CXX,71,Beverwijk Station - Uitgeest Station,,3,00ccff,000000,
147029,CXX,72,Beverwijk Station - Heemskerk Centrum,,3,ff99ff,ffffff,
147030,CXX,73,Haarlem Schalkwijk - Castricum Station,,3,9b3214,ffffff,
147031,CXX,74,IJmuiden Dennekoplaan - Heemskerk Centrum,,3,ffff00,000000,
147032,CXX,75,Beverwijk Station - Wijk aan Zee Julianaplein,,3,66cc33,000000,
147033,CXX,76,Beverwijk Station - Beverwijk Bazaar,,3,ffcc00,000000,
147034,CXX,78,Beverwijk Station - Wijk aan Zee Julianaplein,,3,0000ff,ffffff,
147035,CXX,80,Zandvoort Centrum - Amsterdam Elandsgracht,,3,ffcc00,000000,
147036,CXX,81,Haarlem Station - Zandvoort Centrum,,3,d1ea32,000000,
147037,CXX,84,Haarlem Station - Zandvoort Station,,3,ffcc00,000000,
147038,CXX,N80,Amsterdam Leidseplein - Beverwijk via Haarlem,,3,ffcc00,000000,
147039,CXX,382,IJmuiden aan Zee - Amsterdam Sloterdijk,,3,ff0000,ffffff,
147040,CXX,385,Haarlem Station - IJmuiden Dennekoplaan,,3,ff0000,ffffff,
147041,CXX,481,Buurtbus: Vijver - Delftplein/Spaarne Gasthuis,,3,ffff00,000000,
147042,CXX,567,Haarlem Wim van Eststraat - Cruquius Spaarne Werkt,,3,afb4b9,000000,
147043,CXX,568,Delftplein/Spaarne Gasth - Cruquius Spaarne Werkt,,3,afb4b9,000000,
147044,CXX,569,Cruquius Spaarne Werkt - Haarlem Delftplein,,3,afb4b9,000000,
147045,CXX,572,Wijk aan Zee - Heemskerk Centrum,,3,afb4b9,000000,
147046,CXX,680,Zwanenburg Kinheim - Aerdenhout Boekenroodeweg,,3,ffcc00,000000,
147244,CXX,102,Bergen op Zoom - Oude Tonge,,3,,,
147245,CXX,107,St. Annaland - Bergen op Zoom,,3,,,
147246,CXX,108,Stavenisse - Bergen op Zoom,,3,,,
147247,CXX,209,Bergen op Zoom - St.Annaland,,3,,,
147248,CXX,602,St.Maartensdijk - Sommelsdijk,,3,,,
147249,CXX,603,St.Maartensdijk - Bergen op Zoom,,3,,,
147250,CXX,618,St. Maartensdijk - Halsteren,,3,,,
147251,CXX,619,St.Maartensdijk - Steenspil,,3,,,
147252,CXX,622,St.Maartensdijk - Sommelsdijk,,3,,,
147253,CXX,1,Oostburg - Schoondijke - Terneuzen,,3,,,
147254,CXX,5,Oostburg - Waterlandkerkje - Terneuzen,,3,,,
147255,CXX,6,Terneuzen - Zelzate,,3,,,
147256,CXX,10,Terneuzen - Hulst,,3,,,
147257,CXX,19,Hulst - Roosendaal,,3,,,
147258,CXX,20,Hulst - Goes,,3,,,
147259,CXX,23,'s-Heerenhoek - Goes,,3,,,
147260,CXX,27,Yerseke - Goes,,3,,,
147261,CXX,31,Kamperland - Goes,,3,,,
147262,CXX,42,Brugge - Breskens,,3,,,
147263,CXX,50,Middelburg - Terneuzen - Gent,,3,,,
147264,CXX,52,Domburg - Middelburg,,3,,,
147265,CXX,53,Middelburg - Domburg,,3,,,
147266,CXX,56,Middelburg - Koudekerke - Vlissingen,,3,,,
147267,CXX,57,Middelburg - Oost-Souburg - Vlissingen,,3,,,
147268,CXX,58,Middelburg - West-Souburg - Vlissingen,,3,,,
147269,CXX,65,Middelburg Station - Middelburg Podium/Scalda,,3,,,
147270,CXX,132,Goes - Zierikzee,,3,,,
147271,CXX,133,Middelburg - Oude Tonge,,3,,,
147272,CXX,184,Goes Station - Goes Ziekenhuis,,3,,,
147273,CXX,185,Goes Station - Goes Ziekenhuis,,3,,,
147274,CXX,210,Terneuzen - Hulst,,3,,,
147275,CXX,395,Zierikzee - Rotterdam Zuidplein,,3,,,
147276,CXX,507,Axel - St.Jansteen,,3,,,
147277,CXX,511,Zuid-Beijerland - Goudswaard,,3,,,
147278,CXX,513,Sas Van Gent - Axel,,3,,,
147279,CXX,515,Strijen - s'Gravendeel,,3,,,
147280,CXX,569,Willemstad - Numansdorp A29,,3,,,
147281,CXX,580,Goes - Kattendijke,,3,,,
147282,CXX,581,Vlissingen Oost - Middelburg,,3,,,
147283,CXX,582,Oud Sabbinge - Goes,,3,,,
147284,CXX,583,Westkapelle - Veere,,3,,,
147285,CXX,584,Middelburg - Veere,,3,,,
147286,CXX,589,Ossenisse - Clinge,,3,,,
147287,CXX,594,Rilland - Kruiningen,,3,,,
147288,CXX,595,Goes - Hoedekenskerke,,3,,,
147289,CXX,596,'s Heerenhoek - Ellewoutsdijk,,3,,,
147290,CXX,597,'s Heerenhoek - Hoedekenskerke,,3,,,
147291,CXX,598,'s-Heerenhoek - Heinkenszand,,3,,,
147292,CXX,599,Wemeldinge - Yerseke,,3,,,
147293,CXX,601,Oostburg - Terneuzen,,3,,,
147294,CXX,606,Sas van Gent - Terneuzen,,3,,,
147295,CXX,607,Hoek - Axel,,3,,,
147296,CXX,608,Sas van Gent - Hulst,,3,,,
147297,CXX,612,Eede - Oostburg,,3,,,
147298,CXX,623,Borssele - 's-Heerenhoek,,3,,,
147299,CXX,628,Westenschouwen - Goes,,3,,,
147300,CXX,629,Bruinisse - Goes,,3,,,
147301,CXX,631,Zierikzee - Middelharnis,,3,,,
147302,CXX,632,Middelharnis - Zierikzee,,3,,,
147303,CXX,633,Zierikzee - Vlissingen,,3,,,
147304,CXX,634,Zierikzee Busstation - Zierikzee Busstation,,3,,,
147305,CXX,638,Goes Station - Goes Omnium,,3,,,
147306,CXX,639,Krabbendijke - Goes,,3,,,
147308,CXX,643,St. Annaland - Goes,,3,,,
147309,CXX,644,Stavenisse - Goes,,3,,,
147310,CXX,645,Terneuzen - Krabbendijke,,3,,,
147311,CXX,646,Middelburg - Goes,,3,,,
147312,CXX,647,Domburg - Krabbendijke,,3,,,
147313,CXX,660,Hulst - Vlissingen,,3,,,
147314,CXX,N30,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
147315,CXX,N47,Uithoorn Busstation - Amsterdam CS,,3,ffcc00,000000,
147316,CXX,N57,Aalsmeer Busstation - Amsterdam CS,,3,ffcc00,000000,
147317,CXX,N90,Knooppunt Schiphol Noord - Schiphol P30,,3,0059ff,ffffff,
147318,CXX,N97,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,,3,ffcc00,000000,
147319,CXX,OVoM,Uithoorn - Nes ad Amstel -Amstelveen,,3,,,
147320,CXX,160,Hoofddorp Centrum - Hoofddorp Station,,3,afb4b9,000000,
147321,CXX,161,Zwanenburg Kinheim - Hoofddorp Station,,3,afb4b9,000000,
147322,CXX,162,Lisse Centrum - Hoofddorp Station,,3,afb4b9,000000,
147323,CXX,OVoM,Rijsenhout - Hoofddorp/Schiphol Rijk,,3,,,
147324,CXX,OVoM,"Abbenes/Buitenkaag - Nieuw-Vennep Getsewoud, Stat.",,3,,,
147325,CXX,169,Hoofddorp Station - Spaarne Gasthuis,,3,afb4b9,000000,
147326,CXX,171,Aalsmeer Busstation - Amsterdam Bijlmer ArenA,,3,afb4b9,000000,
147327,CXX,174,Uithoorn - Amstelveen KLM Hoofdkantoor,,3,afb4b9,000000,
147328,CXX,178,Amstelveen Poortwachter - Amsterdam Station Zuid,,3,afb4b9,000000,
147329,CXX,180,Cirkellijn Schiphol P30 Parkeerterrein,,3,0059ff,ffffff,
147330,CXX,181,Cirkellijn Schiphol Knooppunt Schiphol Noord,,3,0059ff,ffffff,
147331,CXX,185,Justitieel Complex - Schiphol Airport,,3,0059ff,ffffff,
147332,CXX,186,Amstelveen Busstation - Schiphol P30,,3,0059ff,ffffff,
147333,CXX,190,Schiphol Knooppunt Noord - Schiphol P30,,3,0059ff,ffffff,
147334,CXX,191,(Knooppunt Noord) - P30 - Schiphol Anchoragelaan,,3,0059ff,ffffff,
147335,CXX,194,AMS Matterhorn - Knooppunt Noord - (P30),,3,0059ff,ffffff,
147336,CXX,195,AMS Lelylaan - Knooppunt Noord - (P30),,3,0059ff,ffffff,
147337,CXX,198,Schiphol Airport - Amsterdam Station Zuid,,3,0059ff,ffffff,
147338,CXX,199,Amstelveen Busstation - Knooppunt Noord - (P30),,3,0059ff,ffffff,
147339,CXX,200,Amsterdam Gaasperplas - Schiphol Airport,,3,77216f,ffffff,
147340,CXX,244,Beverwijk Station - Amsterdam Station Zuid,,3,d1ea32,000000,
147341,CXX,255,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
147342,CXX,257,Amsterdam Elandsgracht - Aalsmeer Busstation,,3,afb4b9,000000,
147343,CXX,271,Amsterdam Gaasperplas - Aalsmeer Floraholland,,3,afb4b9,000000,
147344,CXX,274,Uithoorn Amstelplein - Uithoorn Willem Klooslaan,,3,afb4b9,000000,
147345,CXX,287,Schiphol Airport - Schiphol-Rijk Douglassingel,,3,0059ff,ffffff,
147346,CXX,300,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
147347,CXX,340,Haarlem Station - Uithoorn Busstation,,3,ff0000,ffffff,
147348,CXX,341,Hoofddorp Spaarne Gasthuis - Schiphol Airport,,3,d1ea32,000000,
147349,CXX,343,Hoofddorp Station - Hoofddorp Floriande Zuidoost,,3,ffcc00,000000,
147350,CXX,346,Haarlem Station - Amsterdam Station Zuid,,3,d1ea32,000000,
147351,CXX,356,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
147352,CXX,357,Kudelstaart/Aalsmeer - Amsterdam Elandsgracht,,3,ffcc00,000000,
147353,CXX,397,Nieuw-Vennep P+R Getsew - Amsterdam Elandsgracht,,3,ffcc00,000000,
147354,CXX,401,Bennebroek Anemonenplein - Hoofddorp Station,,3,afb4b9,000000,
147355,CXX,530,Pendel: Ouderkerk Oost - Station Bijlmer Arena,,3,,,
147356,CXX,540,Pendel: Haarlem Houtplein - Heemstede Zuidoost,,3,ff0000,ffffff,
147357,CXX,645,Badhoevedorp Oost - Hoofddorp Kaj Munkweg,,3,afb4b9,000000,
147358,CXX,149,Amstelveen Busstation - Uithoorn Busstation,,3,afb4b9,000000,
147359,CXX,163,Rijsenhout Kleine Poellaan - Hoofddorp Station,,3,afb4b9,000000,
147360,CXX,164,Buitenkaag Kaagpont - Nieuw Vennep Station,,3,afb4b9,000000,
147361,CXX,TXL,Texelhopper,,3,66cc33,000000,
147970,CXX,641,Middelburg - Kamperland,,3,,,
148120,CXX,153,Nieuwe Niedorp Transferium - Schagen Muggenburg,,3,66cc33,000000,
148590,CXX,523,[Pendel lijn 123] Alkmaar - De Rijp,,3,,,
148591,CXX,341,Strandlijn Zandvoort - Hoofddorp - Schiphol,,3,d1ea32,000000,
140450,DELIJN,379,scholen Brasschaat - Kapellen - Stabroek - Zandvli,,3,ffffff,b59e6a,
140459,DELIJN,49,Turnhout - Kasterlee - Geel,,3,c8d300,000000,
140466,DELIJN,69,Brecht Station Noorderkempen - Hoogstraten - Meers,,3,8c2b87,ffffff,
140477,DELIJN,709,scholen Stabroek - Zandvliet,,3,ffffff,b59e6a,
140489,DELIJN,76,P+R Luchtbal - Kaai 210 CMB (- AOR),,3,a85e24,ffffff,
140492,DELIJN,454,Weelde Singel - Ravels - Turnhout,,3,ffffff,b59e6a,
140499,DELIJN,707,scholen Merksem - Stabroek - Zandvliet,,3,ffffff,b59e6a,
140503,DELIJN,43a,Reusel - Arendonk - Turnhout - Merksplas - Hoogstr,,3,ffcc00,000000,
140505,DELIJN,62,Sint-Job - Schoten - Antwerpen,,3,005460,ffffff,
140508,DELIJN,111,Geel - Larum - Onze-Lieve-Vrouw-Olen - Tielen - Vo,,3,ffffff,b59e6a,
140509,DELIJN,72,Putte - Kapellen - Ekeren - Antwerpen,,3,0056a4,ffffff,
140513,DELIJN,438,Hoogstraten - Vosselaar - Turnhout industrie,,3,ffffff,b59e6a,
140538,DELIJN,416,Snelbus Antwerpen - Wechelderzande - Turnhout,,3,ffffff,b59e6a,
140546,DELIJN,48,Malle - Sint-Jozef - Rijkevorsel - Hoogstraten,,3,70a3bd,000000,
140551,DELIJN,X71,Snelbus Putte - Stabroek - Antwerpen,,3,8c2b87,ffffff,
140552,DELIJN,413,Westmalle - Beerse - Vosselaar - Turnhout,,3,ffffff,b59e6a,
140555,DELIJN,456,Poppel - Eel - Ravels - Oud-Turnhout - Arendonk,,3,ffffff,b59e6a,
140557,DELIJN,72,Antwerpen - Ekeren - Kapellen - Putte,,3,0056a4,ffffff,
140558,DELIJN,457,Weelde - Baarle - Hoogstraten,,3,ffffff,b59e6a,
140560,DELIJN,X64,Snelbus Wuustwezel - Antwerpen via E19,,3,e6007e,ffffff,
140561,DELIJN,32,Rooseveltplaats  - Berchem Station - Edegem,,3,ffcc00,000000,
140563,DELIJN,456,Arendonk - Oud-Turnhout - Ravels - Eel - Poppel,,3,ffffff,b59e6a,
140564,DELIJN,45,Tilburg - Poppel - Ravels - Oud-Turnhout - Turnhou,,3,ef7d00,000000,
140565,DELIJN,45,Turnhout - Oud-Turnhout - Ravels - Poppel - Tilbur,,3,ef7d00,000000,
140569,DELIJN,70,Zandvliet - Stabroek - Hoevenen - Antwerpen,,3,83d0f5,000000,
140572,DELIJN,X41,Snelbus Turnhout - Malle - Zoersel - Antwerpen,,3,e40521,ffffff,
140579,DELIJN,66,P+R Luchtbal - Ekeren - Schoten,,3,fc95c5,000000,
140584,DELIJN,461,Baarle - Zondereigen - Turnhout,,3,ffffff,b59e6a,
140585,DELIJN,70,Antwerpen - Hoevenen - Stabroek - Zandvliet,,3,83d0f5,000000,
140588,DELIJN,709,Zandvliet - scholen Stabroek,,3,ffffff,b59e6a,
140590,DELIJN,62,Antwerpen - Schoten - Sint-Job,,3,005460,ffffff,
140605,DELIJN,46,Baarle - Turnhout,,3,4a5321,ffffff,
140608,DELIJN,32,Edegem - Berchem Station - Rooseveltplaats,,3,ffcc00,000000,
140610,DELIJN,718,scholen Stabroek - Antwerpen P+R Luchtbal,,3,ffffff,b59e6a,
140612,DELIJN,X70,Sneldienst Zandvliet - Antwerpen via A12,,3,c8d300,000000,
140616,DELIJN,708,scholen Ekeren - Stabroek - Zandvliet,,3,ffffff,b59e6a,
140618,DELIJN,707,Zandvliet - Stabroek - scholen Merksem,,3,ffffff,b59e6a,
140619,DELIJN,719,scholen Stabroek - Antwerpen Rooseveltplaats via A,,3,ffffff,b59e6a,
140622,DELIJN,60,Brecht - Antwerpen,,3,a85e24,ffffff,
140635,DELIJN,719,Antwerpen Rooseveltplaats - scholen Stabroek via A,,3,ffffff,b59e6a,
140636,DELIJN,64,Antwerpen - Brasschaat - Wuustwezel - Loenhout,,3,ef7d00,000000,
140637,DELIJN,X70,Sneldienst Antwerpen - Zandvliet via A12,,3,c8d300,000000,
140641,DELIJN,X71,Snelbus Antwerpen - Stabroek - Putte,,3,8c2b87,ffffff,
140643,DELIJN,416,Snelbus Turnhout - Wechelderzande - Antwerpen,,3,ffffff,b59e6a,
140646,DELIJN,X41,Snelbus Antwerpen - Zoersel - Malle - Turnhout,,3,e40521,ffffff,
140649,DELIJN,675,scholen Wuustwezel - Kalmthout - Stabroek,,3,ffffff,b59e6a,
140652,DELIJN,46,Turnhout - Baarle,,3,4a5321,ffffff,
140661,DELIJN,43b,Arendonk - Turnhout - Merksplas - Rijkevorsel - Br,,3,ffcc00,000000,
140663,DELIJN,439,Meersel-Dreef - Hoogstraten - Turnhout - Handelssc,,3,ffffff,b59e6a,
140669,DELIJN,439,Handelsschool - Turnhout - Hoogstraten - Meersel-D,,3,ffffff,b59e6a,
140670,DELIJN,459,Ravels - Weelde - Merksplas - Hoogstraten,,3,ffffff,b59e6a,
140677,DELIJN,66,Schoten - Ekeren - P+R Luchtbal,,3,fc95c5,000000,
